song_rank,release_year,song_id,duration_ms,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
60,1989,5Pt8yWyz5w5J2XREWuFXro,259040,0,1,4,0.086800,0.653,0.86500,0.0000159,0.1680,-5.501,0.0251,0.8970,105.577
61,1989,7wzl8TbHkZs68YH67cQmjB,290600,4,0,4,0.117000,0.711,0.90500,0.0021600,0.2160,-8.051,0.0458,0.6650,114.953
62,1989,5EBWCGlCn65HM8Hglrc5V1,332840,5,0,4,0.635000,0.434,0.39000,0.0060800,0.1390,-13.095,0.0285,0.0688,77.902
63,1989,1DTLJp3baHKyTYZMWD4zgp,316627,9,1,4,0.016800,0.587,0.40900,0.0353000,0.0458,-15.075,0.0279,0.4490,143.639
64,1989,3LIGS2KScSoi6O7XT0NQRv,244907,5,1,4,0.571000,0.520,0.42200,0.0000000,0.1370,-14.220,0.0332,0.5950,91.856
65,1989,4gcnvukD98dBGy9id3aWIU,252427,4,0,4,0.110000,0.712,0.91500,0.0000237,0.1850,-6.533,0.0847,0.8850,109.604
66,1989,2zFqQ0xLiMHOVUuV5zw9Gq,241493,2,1,4,0.060800,0.802,0.80200,0.0002520,0.0727,-6.709,0.0513,0.9120,116.316
67,1989,7bPu9dgSyx0lTFm4iecxI2,386507,11,1,4,0.098300,0.653,0.87500,0.5690000,0.5370,-7.864,0.0346,0.9630,111.723
68,1989,3KwBXx4v79jKrITc0WBw6H,331200,9,1,3,0.593000,0.745,0.45300,0.0000000,0.1730,-9.694,0.0288,0.5230,109.616
69,1989,5JGdpqo9wrRtOZtui5GShI,245733,8,1,4,0.198000,0.405,0.56300,0.0000000,0.0877,-10.136,0.0304,0.4780,137.979
70,1989,0I4yYE831a8SW8QIx6bz4x,209640,11,1,4,0.235000,0.408,0.69200,0.0255000,0.1970,-9.478,0.0685,0.6840,82.499
71,1989,5YCFeUmzlXKs4dypFfEKNC,352120,10,0,4,0.047900,0.808,0.66300,0.0000253,0.0989,-12.193,0.1570,0.5150,102.697
72,1989,0VPKy5xAONU3lO9VXEwtZO,230400,7,1,4,0.011200,0.710,0.73500,0.1320000,0.1030,-10.548,0.0790,0.8720,108.877
73,1989,30voy2NvjzBIVpOb3q0AAt,296707,1,0,4,0.332000,0.546,0.47300,0.0000000,0.1610,-10.164,0.0247,0.3510,84.459
74,1989,1CrWoWuxupYY1vi1XRdpBX,353000,8,0,4,0.166000,0.698,0.43400,0.0005660,0.0658,-12.892,0.0272,0.3860,130.295
75,1989,0R8Danl4L4Tq00OiYFygSM,270187,5,1,4,0.006220,0.524,0.75900,0.0000565,0.0652,-4.152,0.0286,0.2830,118.001
76,1989,7vJz53OhSGMIxLlwhfwqzu,278360,2,1,4,0.031300,0.549,0.87400,0.0000000,0.1010,-6.317,0.0631,0.4990,128.693
77,1989,7eq0W9aUxc21OqeEFcVgLZ,298373,7,0,4,0.025900,0.591,0.67300,0.0006690,0.2410,-12.054,0.0436,0.4320,118.583
78,1989,5Pr7EYxfxsduely39MZBvF,286707,2,1,4,0.074100,0.402,0.49800,0.0006370,0.0545,-12.024,0.0371,0.1150,132.728
79,1989,5cfYurP1XKldMBtvBBJiTs,288507,1,1,4,0.462000,0.349,0.69200,0.0026600,0.1970,-11.691,0.0338,0.9520,179.396
80,1989,6r20M5DWYdIoCDmDViBxuz,210267,9,1,4,0.596000,0.649,0.61800,0.0000015,0.1920,-10.728,0.0265,0.6670,114.688
81,1989,4V87hYB94wu8DFtd901riK,254467,8,1,4,0.071700,0.572,0.91400,0.0077600,0.3190,-8.436,0.0311,0.8430,108.991
82,1989,7awBgmQ3B0YscMXPBwE1gQ,218133,9,1,4,0.102000,0.724,0.77900,0.0015200,0.1290,-10.036,0.0370,0.9300,123.934
83,1989,47XPUkAsZjZ96UzaYO7sEC,218960,4,0,4,0.008120,0.614,0.86600,0.0098400,0.0510,-10.922,0.0360,0.8460,116.054
84,1989,2o4u19nlQWOGg5mLanT7Pg,233427,6,1,4,0.211000,0.551,0.64700,0.0000186,0.0526,-10.492,0.0251,0.5910,88.276
85,1989,09Nlhtnn087cbbhMzuInxy,175693,7,0,4,0.629000,0.709,0.42300,0.0000000,0.6090,-12.576,0.0320,0.5940,98.800
86,1989,1JxRLFVoFx2f7zumJwRDSw,291067,9,0,4,0.685000,0.594,0.21000,0.0018400,0.0918,-17.807,0.0293,0.0990,110.415
87,1989,5VKdlRg4PXPh8H1cpGo16C,234960,6,1,4,0.713000,0.466,0.19800,0.0000050,0.0585,-20.681,0.0563,0.2270,84.303
88,1989,16LYB0chkPiblx33djiNTt,263200,5,1,4,0.014300,0.592,0.91800,0.0000125,0.2870,-4.744,0.0360,0.5680,127.095
89,1989,3U6sjwor2GyL9gwiolSi1Q,291307,2,1,4,0.000886,0.535,0.96700,0.0204000,0.2330,-4.082,0.0680,0.3470,110.970
90,1989,78bDGxqn2KF2VU1G3Kz6J0,238467,7,0,4,0.198000,0.594,0.42100,0.0000000,0.0832,-13.707,0.0312,0.6370,74.041
90,1989,4p8OxKrG9ry2kl7wIcKvrs,245027,2,1,4,0.104000,0.681,0.71900,0.0000000,0.0847,-10.630,0.0497,0.8500,127.628
92,1989,0PbAyLrJRDxckQBLQ2Addc,376733,0,1,4,0.010900,0.209,0.79500,0.0000563,0.3550,-7.241,0.0443,0.6820,171.975
93,1989,3aJlgysR26p6rToB9zBi69,295093,7,0,4,0.052000,0.742,0.72500,0.0000707,0.2410,-11.022,0.0420,0.7200,107.887
94,1989,1VIzmVzVREvz16b7ag1Dy5,293573,3,1,4,0.087700,0.311,0.82500,0.0141000,0.7070,-5.936,0.0297,0.4130,96.444
95,1989,73XQBWHSVLL1939hb8cQTm,140440,4,1,4,0.265000,0.515,0.49600,0.0000000,0.1820,-7.446,0.0324,0.6510,153.582
96,1989,46Qy1xAr2K7rylRYwdQ6Gw,346627,0,1,4,0.076600,0.519,0.61000,0.0000649,0.2480,-10.256,0.0360,0.2320,121.324
97,1989,3lcUQs5nyrjoHpQR9Vo2aA,243133,5,0,4,0.001290,0.757,0.83000,0.0074100,0.0877,-13.169,0.0413,0.9250,120.883
98,1989,3V1NOgRn1eTshgG7OiavSl,257160,7,0,4,0.162000,0.461,0.82000,0.0000000,0.1060,-5.324,0.0346,0.6020,186.045
99,1989,0gTEvnqaTPmrDvzbKZtQuw,274107,6,1,4,0.033700,0.455,0.36300,0.0000310,0.1070,-14.165,0.0314,0.1670,61.496
100,1989,5D6SN6oGADOqcLNxyrDJJM,362373,5,1,4,0.199000,0.729,0.49900,0.0000000,0.0387,-11.326,0.0259,0.4350,100.003
1,1990,5t5rCnsgRBtcKqTB7SbD1Q,287320,2,1,4,0.024100,0.273,0.53700,0.0000000,0.0922,-9.612,0.0306,0.2320,81.814
2,1990,48l7PNpT2fBoT4cdLW6EzP,229227,11,1,4,0.727000,0.602,0.33800,0.0000000,0.0849,-12.371,0.0293,0.2500,126.232
3,1990,48eiLW57CqSmCYNZRM2J8M,276346,7,1,4,0.674000,0.536,0.24200,0.0000000,0.3310,-11.716,0.0277,0.3310,137.989
4,1990,3ZqjDpr3qCZnZBPcd0Hpj2,304467,1,1,4,0.086500,0.728,0.46400,0.0000000,0.3430,-11.156,0.0605,0.3830,96.944
5,1990,4VZDv8sASBS8UruUBGTFdk,266867,5,1,4,0.400000,0.679,0.65700,0.0000000,0.0497,-9.897,0.0255,0.5460,97.800
6,1990,7eheoW4hxrH51ww2QePVwF,244093,6,1,4,0.000851,0.557,0.79800,0.6750000,0.1830,-7.405,0.0935,0.7940,112.187
7,1990,2drQ6wg2hdl6RDslarifh8,209427,9,1,5,0.191000,0.641,0.57300,0.0000000,0.3170,-9.198,0.0485,0.5000,149.826
8,1990,2SbsvihBJmgNKZ4qkXFWrp,333996,6,1,4,0.501000,0.414,0.12700,0.0000000,0.1130,-14.846,0.0348,0.2690,182.713
9,1990,4cRR2gUTOerkUOW5iZpm91,298373,2,1,4,0.113000,0.823,0.85600,0.0000074,0.2830,-12.006,0.0935,0.6580,117.180
10,1990,07M76e7IXxYdnC1BBiJxEX,248907,5,0,4,0.462000,0.485,0.57700,0.0000000,0.0486,-9.980,0.0323,0.2860,150.888
11,1990,3ovjw5HZZv43SxTwApooCM,313227,0,1,4,0.371000,0.480,0.53500,0.0000000,0.0929,-10.232,0.0324,0.2930,75.766
12,1990,3HGE6Is63CrKHS9DZ26RIO,333800,10,1,4,0.016300,0.667,0.87400,0.0024600,0.3220,-6.937,0.0441,0.8650,111.871
13,1990,0S7Vv5am0xbAXgJ2RFQR8S,272867,10,1,4,0.648000,0.528,0.62000,0.0000016,0.0801,-10.419,0.0285,0.5950,74.051
14,1990,1EB3Z38oKDKVp4K2yEO2dl,234200,4,1,4,0.609000,0.412,0.37600,0.0022300,0.1100,-11.789,0.0290,0.1530,69.064
15,1990,3nvuPQTw2zuFAVuLsC9IYQ,280040,5,1,4,0.042500,0.511,0.57400,0.0000233,0.1050,-7.016,0.0273,0.1610,119.917
16,1990,0gLQ6jhJsyYfl7PrD1RZ7X,209293,5,1,3,0.442000,0.256,0.46300,0.0000000,0.1210,-10.959,0.0382,0.3540,205.362
17,1990,1sUTfgduT0WIQO8kXKXxLC,335240,7,1,4,0.059800,0.553,0.61100,0.0000233,0.0958,-9.967,0.0348,0.3700,78.683
18,1990,1rIy3lkFJnMsTLZpxFmYU8,295693,0,1,4,0.448000,0.724,0.47100,0.0000025,0.2180,-11.143,0.0358,0.4420,97.211
19,1990,2iXqaccRqW6vqvqqBgOuug,232267,11,0,4,0.075600,0.899,0.45100,0.0000322,0.0440,-14.009,0.0511,0.9730,121.575
20,1990,7pUYjnFTXMs0mFWsE9epqV,328360,3,1,4,0.266000,0.520,0.71100,0.0000109,0.1480,-5.009,0.0386,0.2260,133.947
21,1990,0nQLxiNGbbUoSGrxksETLm,228994,0,1,4,0.043400,0.740,0.88000,0.0079800,0.3410,-7.693,0.0624,0.7070,108.900
22,1990,3OcQkcvTcohs8vO8Rd3sKF,391693,10,0,4,0.034100,0.813,0.69300,0.0000000,0.1210,-8.000,0.2660,0.6180,103.508
23,1990,4Qxv2L4JICAWLFrBV6QeH8,246533,1,0,4,0.004350,0.608,0.66900,0.0109000,0.3370,-10.834,0.3350,0.6790,202.062
24,1990,0YqhqbLNpfQetrwuLaVTiK,216373,9,1,4,0.267000,0.570,0.57500,0.0000000,0.0823,-7.032,0.0318,0.4210,135.903
25,1990,5YjKdeES9QRJ8NmF4Xc8pV,310893,7,1,4,0.160000,0.626,0.74600,0.0000000,0.0618,-8.832,0.0282,0.8000,102.896
26,1990,10JIQ4VbdRMlqvSJGvi7El,306533,6,0,4,0.030300,0.740,0.73800,0.0040600,0.0324,-9.849,0.0399,0.9710,112.589
27,1990,6TSM5vkz0WzyZsNAKKYDcw,246107,1,0,4,0.206000,0.685,0.81900,0.0000022,0.0251,-8.686,0.0405,0.9370,109.855
28,1990,3SmPl0CGxvvkQCrTv7edEE,251867,6,1,4,0.055000,0.702,0.85200,0.0006890,0.2520,-8.391,0.0774,0.6980,110.610
29,1990,5gAdATsfINRIljv4LbrKX2,315160,3,1,4,0.094400,0.493,0.45300,0.0046700,0.1000,-10.878,0.0248,0.1880,143.725
30,1990,1CeGBbkJeKPojRmlo2gIwq,301640,8,1,4,0.357000,0.625,0.64400,0.0000000,0.1020,-8.801,0.0287,0.6380,147.435
31,1990,1hFtJ5rV3aAm58ErijHdFO,288827,7,1,4,0.197000,0.641,0.50400,0.0000901,0.2880,-12.486,0.0310,0.2760,130.786
32,1990,2kDH08boXJyhKMl5hnZbrE,286573,1,1,4,0.000204,0.472,0.48000,0.0027500,0.0914,-11.893,0.0308,0.1260,123.023
33,1990,4aHzEW69mrbHP0DHtT6QeR,265107,6,1,4,0.206000,0.721,0.84800,0.0006670,0.0581,-7.220,0.0453,0.9620,116.113
34,1990,2upjcGvuiTCGSaGPZZ2dtD,277173,6,1,3,0.213000,0.367,0.42900,0.0000067,0.0946,-9.471,0.0334,0.1940,157.812
35,1990,2lxfnTyWxW381PXDm9Mg77,274267,4,1,4,0.171000,0.657,0.76000,0.0055100,0.2240,-8.613,0.0298,0.7100,107.872
36,1990,5KwYd278TmyAkLs686tsyw,238827,6,1,3,0.157000,0.388,0.55000,0.0000000,0.0913,-9.903,0.0311,0.2530,159.978
37,1990,3xRbymJj98leHL7K8Y94WS,276573,1,1,4,0.008470,0.525,0.81100,0.0000000,0.2660,-6.148,0.0602,0.7510,199.977
38,1990,1Z6lKdYhwp8WYoBqGCKxlM,228067,1,1,4,0.065700,0.574,0.93000,0.0000078,0.1080,-2.949,0.0413,0.6900,92.303
39,1990,5ojjL1ypuOtqqOpb4QiM1M,233200,11,0,4,0.017100,0.644,0.88700,0.0006020,0.0706,-6.449,0.0372,0.8860,113.535
40,1990,0PKTBeN87JYJ1mRzrq5Aog,240173,4,1,4,0.388000,0.446,0.55900,0.0000178,0.1530,-8.319,0.0285,0.3720,145.419
41,1990,1fF2dvBsbTk2wrOEaR6f5B,249227,0,1,4,0.156000,0.741,0.88500,0.0003060,0.3450,-6.232,0.0280,0.9230,107.255
42,1990,5KNbCF0FpIWuPE8x6bhGgw,291867,1,0,4,0.319000,0.688,0.67900,0.0003010,0.2900,-11.050,0.0259,0.5360,101.872
43,1990,3Bzh1AtiViTIaZV6yqySZH,252867,5,1,4,0.066100,0.363,0.52800,0.0000000,0.3340,-10.080,0.0305,0.3170,182.210
44,1990,2HGFgwZ3hf0flCN1T1VIDr,245853,11,0,4,0.060600,0.793,0.85400,0.0000020,0.0423,-13.158,0.0520,0.8380,122.856
45,1990,5Z4EgTCCoObfO1WfrvrQ9v,250493,5,0,4,0.606000,0.627,0.64900,0.0000755,0.0986,-9.276,0.0465,0.6840,120.400
46,1990,454prfBh6yhYBJ05NUGHJ4,219400,6,1,4,0.182000,0.591,0.73000,0.0000000,0.0748,-9.315,0.0335,0.6960,101.900
46,1990,4lbhQdbiTpNP7GowZG8KsM,235360,8,1,4,0.000303,0.616,0.80700,0.0000237,0.1930,-11.400,0.0348,0.6370,111.054
48,1990,4K0fYuC7qJx5P7Yh0Ch2zo,244840,5,1,4,0.338000,0.499,0.51700,0.0000000,0.2360,-9.044,0.0287,0.2810,144.138
49,1990,2d1RPaZmz5fTUGK3ughMo7,218840,1,1,4,0.041800,0.782,0.88100,0.0000000,0.1250,-7.763,0.0640,0.9090,102.491
50,1990,05NYcsjJwOYq4jIiKPVj9p,188067,4,1,4,0.002570,0.599,0.79000,0.0018100,0.3120,-3.580,0.0430,0.9610,103.783
51,1990,6GaFUMG9opnMytdc0lwnQw,261000,7,1,4,0.004400,0.496,0.51400,0.0001060,0.0429,-13.394,0.0274,0.3880,168.324
52,1990,5D2bBygg8rQ2upw66Qwj24,279800,0,1,4,0.038600,0.556,0.56500,0.0000000,0.1020,-10.818,0.0332,0.4160,165.693
53,1990,7LygtNjQ65PSdzVjUnHXQb,201027,2,1,4,0.037200,0.472,0.94600,0.0000000,0.3520,-4.591,0.1450,0.4860,177.489
54,1990,6wBMTv8yTiNh50fqTkT0JC,247002,5,0,4,0.003660,0.712,0.78500,0.0000070,0.0878,-6.418,0.0386,0.9750,117.644
55,1990,1Ezs8eYxuZjhlgyoI1Bo76,285800,4,0,4,0.000928,0.851,0.51400,0.0000036,0.3810,-15.279,0.1650,0.5730,100.425
56,1990,2lYe3AhO4dJhBMsvk9uBkw,306147,5,0,4,0.125000,0.661,0.92800,0.0027700,0.3450,-6.898,0.0441,0.8510,108.587
57,1990,1l69V1gBVRN02Hgt7a7sqt,305827,8,1,4,0.455000,0.619,0.49200,0.0000000,0.1060,-9.532,0.0328,0.5530,131.888
58,1990,6dGWq08LXuIw6T2oUeHECh,230600,5,1,4,0.863000,0.671,0.53600,0.0000660,0.0844,-14.746,0.1670,0.7870,111.624
59,1990,5Kz1hj2NNSsgf0YkgFJh4e,226920,4,0,4,0.269000,0.495,0.67700,0.0000000,0.3810,-6.139,0.0271,0.4370,84.879
60,1990,6J6RWKCPN5RFKHUKEUFjxS,267293,0,1,4,0.027400,0.787,0.63000,0.0000067,0.1610,-12.295,0.0609,0.8820,125.347
61,1990,4QWU4b9viti7aUefIHrccZ,322333,8,0,4,0.053400,0.807,0.93500,0.0008300,0.3430,-5.931,0.0498,0.9700,113.328
62,1990,6hTBP6QLwJdxbKyLlLXrGo,213267,6,1,4,0.050700,0.863,0.54300,0.0000000,0.2410,-13.497,0.1300,0.7990,106.929
63,1990,04UWtAIMwi67MG8uHwYqgK,248960,7,1,4,0.015100,0.607,0.78800,0.0136000,0.1730,-5.326,0.0293,0.3340,118.696
63,1990,5GMw6X6BbCDGO9gApQYRSa,225227,1,1,4,0.504000,0.390,0.30900,0.0000000,0.0863,-14.120,0.0265,0.4590,94.444
65,1990,1lXs8UWoQr7wMjHdxQI2XA,236240,6,1,4,0.034700,0.936,0.57100,0.0000028,0.1010,-10.834,0.0846,0.8810,107.738
66,1990,0Cnb92tJbXRrqi1FhfyPpY,217933,9,1,4,0.043800,0.611,0.81500,0.0000312,0.1540,-6.301,0.0356,0.7000,120.985
67,1990,742hY2twqAjwNYnKkQdilj,298691,6,0,4,0.011700,0.876,0.86200,0.0002760,0.0658,-7.694,0.0620,0.9150,118.396
68,1990,284iibHm6OfWr0aLhgH7sX,210766,0,1,4,0.246000,0.613,0.83200,0.0000000,0.1850,-10.599,0.0598,0.7330,79.735
69,1990,5TS6P84uJYubgKr2QTU1fk,278173,7,1,4,0.278000,0.615,0.53700,0.0000000,0.1640,-10.728,0.0282,0.4940,111.581
70,1990,57OfvZ1HFFTWQltTgdyj6N,267280,10,1,4,0.241000,0.632,0.66800,0.0000601,0.1950,-9.106,0.0305,0.6460,118.893
70,1990,33GJ5M8Pluf119G1PObkZM,322267,0,1,4,0.090100,0.544,0.59800,0.0000000,0.0653,-10.324,0.0543,0.6300,74.024
72,1990,2obTnCmXErghJPwnXFw4tV,286067,7,0,4,0.481000,0.645,0.32800,0.0000000,0.0812,-11.329,0.0275,0.2960,136.433
73,1990,53uTNFpDeUQGFKTf52iW5O,311027,4,1,4,0.435000,0.654,0.46400,0.0000459,0.6170,-9.712,0.0273,0.2180,108.937
74,1990,5KtBCESYv8hn5Ku62ITDxl,245907,8,1,4,0.027600,0.850,0.83200,0.0000000,0.2390,-6.198,0.1290,0.6030,103.954
75,1990,3gMPNy3Zh3PVL14Or88bCc,264160,4,1,4,0.023300,0.841,0.51000,0.0000000,0.3270,-12.675,0.2650,0.4720,115.921
76,1990,2QzLYgjE7zTj1lb6Wi1aPx,409333,9,0,4,0.023900,0.792,0.89700,0.0009990,0.0491,-6.777,0.0537,0.9000,120.639
77,1990,0Mb20VmqR2lvtgbEermW2v,293987,8,1,4,0.012000,0.685,0.64300,0.2140000,0.1260,-7.286,0.0276,0.3660,114.203
78,1990,46TLlKsmMNRQc53ukyFCtM,308493,5,1,4,0.247000,0.429,0.60900,0.0002220,0.0882,-10.572,0.0289,0.3690,76.872
79,1990,4CjgSHKDVHahi0oMSlA7Vh,251600,10,0,4,0.001420,0.611,0.84900,0.1790000,0.1460,-9.124,0.0511,0.9610,118.310
80,1990,71fcC7BuScQCY40HIiMyal,328240,0,1,4,0.161000,0.594,0.52100,0.0055600,0.0382,-11.033,0.0417,0.7890,167.569
81,1990,6C7ZgThn6Yan5MTZdAEEFw,289693,10,0,4,0.031400,0.791,0.75900,0.6740000,0.2550,-7.378,0.1290,0.6190,102.382
82,1990,3Mjn7q1ubHIhTGwciFMrB9,302733,2,0,4,0.011900,0.606,0.87000,0.0038600,0.1270,-9.012,0.0282,0.8550,104.990
83,1990,359IJq43c4SVrf5ZeUDiFl,155293,10,1,4,0.358000,0.413,0.48000,0.0000025,0.0938,-14.025,0.0531,0.5800,78.572
84,1990,5ZHOiRqKOzgFMfMAu8cwzp,201533,11,1,4,0.732000,0.166,0.43300,0.0000010,0.2270,-12.048,0.0467,0.2770,187.437
85,1990,6LuRPg5tHDwcyXvEvrtVxP,342360,6,1,4,0.278000,0.629,0.55700,0.0000052,0.3480,-9.488,0.0244,0.4580,111.009
86,1990,1zaBFb0dqWbGbeDNCn4Czz,288560,7,1,4,0.003160,0.626,0.69800,0.0211000,0.3310,-10.311,0.0325,0.7200,122.965
87,1990,0S2TYZbaAAafGGyVkp7i0K,247427,1,0,4,0.019400,0.790,0.58400,0.0001220,0.1050,-15.101,0.0752,0.6970,105.579
88,1990,2RCOWNCxDIphjhqTtkwtwR,220627,11,1,4,0.018700,0.880,0.39500,0.0000324,0.0571,-14.629,0.1020,0.8540,117.161
89,1990,4XZxZXXdpclvC2BkbKtENJ,257560,1,0,4,0.003620,0.625,0.72700,0.0003160,0.3750,-11.289,0.0482,0.7890,118.039
90,1990,1UGnjirP3yLwH8HemYj4i6,251347,4,1,4,0.372000,0.582,0.37300,0.0027500,0.1140,-13.638,0.0274,0.5010,140.213
91,1990,70Xbo0Sqj5ed67EqZz1W5Z,248800,5,1,4,0.303000,0.582,0.67600,0.0000000,0.2340,-7.496,0.0265,0.4960,108.291
92,1990,2tFAP5PycKceC26ZnIqnBt,222840,1,1,4,0.054200,0.858,0.60900,0.0000904,0.3150,-10.695,0.1130,0.4780,107.978
93,1990,5FaEcfEtueN3Sb5FT1YYcJ,237893,9,1,4,0.074900,0.609,0.67500,0.0022500,0.0881,-13.948,0.0370,0.7350,96.032
94,1990,747fyAuUDG3feXRd6pILnx,240800,3,1,4,0.819000,0.415,0.34900,0.0000044,0.1100,-10.630,0.0337,0.2700,127.855
95,1990,1HSV3wfPeq8fp0uAJ2rZ4Q,229680,6,0,4,0.053500,0.648,0.67600,0.0000000,0.0877,-11.587,0.0275,0.8540,107.647
96,1990,2QqbBVwpyJn7SL7thga35w,207467,2,1,4,0.103000,0.469,0.38600,0.0000120,0.2910,-12.112,0.0272,0.3830,102.476
97,1990,5u5F7qLDvZjBSktaDp4HxB,225947,7,1,4,0.000841,0.650,0.90300,0.0003510,0.1220,-3.677,0.0314,0.4090,121.896
98,1990,2ZoGSx11fDWZRbVTAJrs1P,276533,11,1,4,0.009570,0.718,0.80900,0.0000049,0.0718,-8.579,0.0503,0.7720,105.124
99,1990,2XHs6kSa7nngFi4srkvveA,225093,5,0,4,0.417000,0.447,0.63000,0.0000432,0.3680,-10.234,0.0501,0.6760,134.159
100,1990,1kwvV2LoPN0S7d66WeyTdY,276440,10,1,4,0.314000,0.624,0.60000,0.0000000,0.0890,-8.646,0.0307,0.5760,115.849
1,1991,4XmsMIMjvDIFEjeY3ycMzW,211493,2,1,4,0.034700,0.807,0.75000,0.0001700,0.1490,-8.290,0.0315,0.7970,106.389
2,1991,4ePP9So5xRzspjLFVVbj90,256733,7,1,4,0.001620,0.543,0.91200,0.0000021,0.0565,-10.710,0.0601,0.8360,103.731
3,1991,3d9DChrdc6BOeFsbrZ3Is0,264307,4,1,4,0.057600,0.559,0.34500,0.0001050,0.1410,-13.496,0.0459,0.4580,84.581
4,1991,69mFxANpGyq9s69LqH3d9G,257973,5,0,4,0.011600,0.619,0.84300,0.0000090,0.1660,-8.698,0.2140,0.7490,187.821
5,1991,1SwyDb5qUcLjukFqSCRqxy,501467,10,0,4,0.009610,0.850,0.66500,0.4830000,0.0885,-9.404,0.0887,0.7180,123.166
6,1991,1Eb90nmqTrxylKFhcUzW8P,393640,1,1,4,0.075400,0.516,0.38100,0.0000230,0.0616,-12.583,0.0278,0.3030,131.243
7,1991,4LxIGAVfcQIw0zAQRyFhU8,235227,2,1,4,0.018200,0.755,0.84800,0.0000103,0.1410,-9.611,0.0642,0.7700,114.134
8,1991,3fcGGP62sllcNEhuFJVYeC,189293,2,1,4,0.008800,0.657,0.60800,0.0000035,0.1030,-13.565,0.0287,0.7230,106.862
9,1991,0IhHkW1fnUSMEcLSHmKhrJ,256040,6,1,4,0.023300,0.609,0.55100,0.0000000,0.2340,-7.930,0.0291,0.5120,127.956
9,1991,3lsse1FoSHnNXc6y0jHxvd,236947,6,0,4,0.005490,0.551,0.59100,0.0000066,0.0416,-8.404,0.1200,0.4740,201.799
11,1991,5VYTKiOnHw4iTrB9pG3yum,209813,1,1,4,0.000341,0.637,0.84900,0.0386000,0.1410,-6.855,0.0362,0.9360,104.074
12,1991,2GHYJ0dhVds3PODKnTdiGE,196116,5,1,4,0.055800,0.600,0.81100,0.0000068,0.1090,-7.693,0.0788,0.6220,124.303
13,1991,7EsjkelQuoUlJXEw7SeVV4,254933,9,1,4,0.172000,0.518,0.90000,0.0315000,0.0713,-3.748,0.0933,0.8720,115.029
14,1991,0cELvuwJW1acISUHYB6suj,248093,9,0,4,0.041100,0.741,0.75200,0.0012000,0.0233,-7.009,0.0359,0.9420,114.851
15,1991,3IDsegNBHC4pjGCOMTQYlU,236973,1,1,4,0.426000,0.702,0.90100,0.0015300,0.0368,-4.450,0.0264,0.9190,97.862
16,1991,3ascnOSOR5MX901ylGuhcl,231067,1,1,3,0.200000,0.476,0.36300,0.0000000,0.0550,-10.706,0.0296,0.2430,164.555
17,1991,0otWaD7P1jqYsb0qSHNo6J,284345,1,1,4,0.054500,0.739,0.67500,0.0112000,0.0632,-9.194,0.0444,0.6430,100.054
18,1991,4jnFqNWeJCeCRHc4HCdxfd,239227,5,0,4,0.153000,0.831,0.92100,0.0021300,0.3050,-2.383,0.0581,0.7940,108.002
19,1991,0ikbcCJIJaY9sKEivAXJ4I,266560,10,1,4,0.591000,0.477,0.53300,0.0068500,0.1390,-11.049,0.0408,0.1800,162.368
20,1991,4mfyehYgUP2V8jsjW9UzYj,285267,7,1,4,0.053200,0.549,0.54700,0.3210000,0.0655,-10.119,0.0328,0.2880,81.050
20,1991,3TqMUyhqFfCkUNd2iqsz6r,366400,11,0,4,0.014800,0.641,0.61100,0.0079400,0.3380,-11.990,0.1850,0.7270,181.891
22,1991,3YRCqOhFifThpSRFJ1VWFM,536067,11,1,4,0.016300,0.294,0.64100,0.2200000,0.1120,-9.316,0.0291,0.2260,79.759
23,1991,2sm3HfTCt3O6R6qUc5f6xb,295347,5,0,4,0.492000,0.642,0.44800,0.0000174,0.0646,-10.418,0.0259,0.2990,137.831
24,1991,31AOj9sFz2gM0O3hMARRBx,268427,9,0,4,0.163000,0.671,0.84900,0.0000000,0.0937,-5.030,0.0284,0.8290,125.613
25,1991,5Fy40smNxk0j5OpFMtvfaU,390573,11,0,4,0.117000,0.876,0.78200,0.0007210,0.1490,-3.777,0.0685,0.6220,110.494
26,1991,1f3yAtsJtY87CTmM8RLnxf,301920,1,1,4,0.000026,0.502,0.91200,0.0001730,0.1060,-4.556,0.0564,0.7200,116.761
27,1991,05R2lE5g9hnaSmxIrUl3C0,289200,3,0,4,0.243000,0.683,0.47600,0.0000000,0.0786,-9.995,0.0270,0.7250,91.989
28,1991,015qd1I4v00JIoK7yOUgKC,292933,4,1,4,0.763000,0.706,0.44000,0.0000000,0.0958,-11.577,0.0493,0.3950,90.012
29,1991,1uhsVQi7IADIxZXN1xJnk5,281840,6,0,4,0.574000,0.524,0.54400,0.0000000,0.2360,-9.059,0.0337,0.2610,147.674
30,1991,5KNhvluE6JZ8JdVYOADOJj,299507,0,1,4,0.137000,0.623,0.62400,0.0000285,0.2780,-12.047,0.0317,0.6540,126.454
31,1991,3voxsfqnGr9V74jkkzPhXC,271067,4,0,4,0.032600,0.848,0.83800,0.0000046,0.1240,-11.949,0.0723,0.7740,97.735
32,1991,5UVcgBRW78CCcKCopEGAST,307000,2,0,4,0.006700,0.811,0.53000,0.0285000,0.0801,-8.537,0.0355,0.7500,107.853
33,1991,1KONmY3enP3r3nIPQidWAy,258200,8,1,4,0.039000,0.744,0.69700,0.0000000,0.1710,-14.753,0.0631,0.6830,119.955
